"","sample_name","name","age","sex","max_age","rel_age","species","scientific_name"
"1","ZF_001","ZF_001",0.228846153846154,"Female",5.5,0.0416083916083916,"ZF","Danio rerio"
"2","ZF_002","ZF_002",0.228846153846154,"Female",5.5,0.0416083916083916,"ZF","Danio rerio"
"3","ZF_003","ZF_003",0.228846153846154,"Female",5.5,0.0416083916083916,"ZF","Danio rerio"
"4","ZF_004","ZF_004",0.248076923076923,"Female",5.5,0.0451048951048951,"ZF","Danio rerio"
"5","ZF_005","ZF_005",0.248076923076923,"Female",5.5,0.0451048951048951,"ZF","Danio rerio"
"6","ZF_006","ZF_006",0.248076923076923,"Female",5.5,0.0451048951048951,"ZF","Danio rerio"
"7","ZF_007","ZF_007",0.267307692307692,"Female",5.5,0.0486013986013986,"ZF","Danio rerio"
"8","ZF_008","ZF_008",0.267307692307692,"Male",5.5,0.0486013986013986,"ZF","Danio rerio"
"9","ZF_009","ZF_009",0.286538461538462,"Female",5.5,0.0520979020979021,"ZF","Danio rerio"
"10","ZF_010","ZF_010",0.286538461538462,"Male",5.5,0.0520979020979021,"ZF","Danio rerio"
"11","ZF_011","ZF_011",0.305769230769231,"Female",5.5,0.0555944055944056,"ZF","Danio rerio"
"12","ZF_012","ZF_012",0.305769230769231,"Male",5.5,0.0555944055944056,"ZF","Danio rerio"
"13","ZF_013","ZF_013",0.325,"Female",5.5,0.0590909090909091,"ZF","Danio rerio"
"14","ZF_014","ZF_014",0.325,"Male",5.5,0.0590909090909091,"ZF","Danio rerio"
"15","ZF_015","ZF_015",0.344230769230769,"Female",5.5,0.0625874125874126,"ZF","Danio rerio"
"16","ZF_016","ZF_016",0.344230769230769,"Male",5.5,0.0625874125874126,"ZF","Danio rerio"
"17","ZF_017","ZF_017",0.351923076923077,"Male",5.5,0.063986013986014,"ZF","Danio rerio"
